phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
6439283,https://www.scotibnk.com/,http://www.phishtank.com/phish_detail.php?phish_id=6439283,2020-03-08T12:04:42+00:00,yes,2020-03-09T05:55:30+00:00,yes,Other
6439274,https://www.fedreserves.org/,http://www.phishtank.com/phish_detail.php?phish_id=6439274,2020-03-08T12:04:14+00:00,yes,2020-03-09T05:56:10+00:00,yes,Other
6439273,http://fedreserves.org/,http://www.phishtank.com/phish_detail.php?phish_id=6439273,2020-03-08T12:04:13+00:00,yes,2020-03-09T05:56:20+00:00,yes,Other
6439261,http://pukhtanadanichup.com/chase/login.php?cmd=login_submit&amp;id=e2136e1cefbb5984e2d2235bfa3c2999e2136e1cefbb5984e2d2235bfa3c2999&amp;session=e2136e1cefbb5984e2d2235bfa3c2999e2136e1cefbb5984e2d2235bfa3c2999,http://www.phishtank.com/phish_detail.php?phish_id=6439261,2020-03-08T12:03:20+00:00,yes,2020-03-08T12:12:27+00:00,yes,Other
6439260,http://pukhtanadanichup.com/chase/login.php?cmd=login_submit&amp;id=11b1ab4d7519e6c78ee6464f9e90233911b1ab4d7519e6c78ee6464f9e902339&amp;session=11b1ab4d7519e6c78ee6464f9e90233911b1ab4d7519e6c78ee6464f9e902339,http://www.phishtank.com/phish_detail.php?phish_id=6439260,2020-03-08T12:03:16+00:00,yes,2020-03-08T12:11:25+00:00,yes,Other
6439259,http://pukhtanadanichup.com/chase/login.php?cmd=login_submit&amp;id=0c60de4,http://www.phishtank.com/phish_detail.php?phish_id=6439259,2020-03-08T12:03:12+00:00,yes,2020-03-08T12:11:25+00:00,yes,Other
6439258,http://pukhtanadanichup.com/chase/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6439258,2020-03-08T12:03:08+00:00,yes,2020-03-08T12:11:25+00:00,yes,Other
6439257,https://www.locksmithnearmeinc.com/track/u.php,http://www.phishtank.com/phish_detail.php?phish_id=6439257,2020-03-08T12:03:02+00:00,yes,2020-03-08T12:10:23+00:00,yes,Other
6439249,https://onclickbazar.com/wp-admin/frre/ch45e0nline/d446c91faded5b092f768c19da4bdc28/login.php?cmd=login_submit&amp;id=da94422bd0cf2d4f47b5c11777f14891da94422bd0cf2d4f47b5c11777f14891&amp;session=da94422bd0cf2d4f47b5c11777f14891da94422bd0cf2d4f47b5c11777f14891,http://www.phishtank.com/phish_detail.php?phish_id=6439249,2020-03-08T12:02:30+00:00,yes,2020-03-08T12:09:21+00:00,yes,Other
6439248,https://onclickbazar.com/wp-admin/frre/ch45e0nline/2542659615b1fd2c1f538f7ca85cba86/login.php?cmd=login_submit&amp;id=63d1a1b7ca286c40594c672408a6e94563d1a1b7ca286c40594c672408a6e945&amp;session=63d1a1b7ca286c40594c672408a6e94563d1a1b7ca286c40594c672408a6e945,http://www.phishtank.com/phish_detail.php?phish_id=6439248,2020-03-08T12:02:26+00:00,yes,2020-03-08T12:09:21+00:00,yes,Other
6439247,https://onclickbazar.com/wp-admin/frre/ch45e0nline/0ff8a1f591bae531e00f525870f1a496/login.php?cmd=login_submit&amp;id=97c2cc696bcf5c39fb522b3d9e9e463997c2cc696bcf5c39fb522b3d9e9e4639&amp;session=97c2cc696bcf5c39fb522b3d9e9e463997c2cc696bcf5c39fb522b3d9e9e4639,http://www.phishtank.com/phish_detail.php?phish_id=6439247,2020-03-08T12:02:21+00:00,yes,2020-03-08T12:09:21+00:00,yes,Other
6439246,http://wuteh.a100.com.pl/wp-includes/images/2020dhl_topscript/dhl_topscript/source/index.php?email=jdoe1@emailhost.c.ua,http://www.phishtank.com/phish_detail.php?phish_id=6439246,2020-03-08T12:02:18+00:00,yes,2020-03-08T12:09:21+00:00,yes,Other
6439244,https://healthyandfitnesspro.com/wp-includes/blocks/ppl/signin/myaccount/identity/?cmd=_session=&amp;4a7ab2d191c8cbb73ab6c2d25c5af9db&amp;dispatch=8d62a41d3775abd0e75e7db4942d5adf96d47d07,http://www.phishtank.com/phish_detail.php?phish_id=6439244,2020-03-08T12:02:10+00:00,yes,2020-03-08T12:08:18+00:00,yes,Other
6439243,"https://www.clinicaskin.cl/cgi-bin/dhldhlxx/DHL/68ebaf6f42757ec6217f8514f66e7db2/?user=ciguiopvbnilaeevomwbdetunmnr.com&amp;.verify?service=mail&amp;data:text/html;charset=utf-8;base64,PGh0bWw%20DQo8c3R5bGU%20IGJvZHkgeyBtYXJnaW46IDA7IG92ZXJmbG93OiBoaWRkZW47IH0gPC9zdHlsZT4NCiAgPGlmcmFt",http://www.phishtank.com/phish_detail.php?phish_id=6439243,2020-03-08T12:02:03+00:00,yes,2020-03-08T12:08:18+00:00,yes,Other
6439241,http://gnmplt.com/fgt/login/auth.php,http://www.phishtank.com/phish_detail.php?phish_id=6439241,2020-03-08T12:01:54+00:00,yes,2020-03-08T12:07:16+00:00,yes,Other
6439239,http://alteodolcini.com/wp-admin/es/01/home/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6439239,2020-03-08T12:01:45+00:00,yes,2020-03-08T12:06:14+00:00,yes,Other
6439235,http://paypal-unlock-services.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6439235,2020-03-08T12:01:29+00:00,yes,2020-03-08T12:06:14+00:00,yes,Other
6439234,http://paypal-unlocking-sys.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6439234,2020-03-08T12:01:25+00:00,yes,2020-03-08T12:05:12+00:00,yes,Other
6439229,http://www.recetas.sofguar.com.ve/wp-content/plugins/lijyjas/access/,http://www.phishtank.com/phish_detail.php?phish_id=6439229,2020-03-08T12:01:05+00:00,yes,2020-03-08T12:05:12+00:00,yes,Other
6439224,https://pukhtanadanichup.com/chase/login.php?cmd=login_submit&amp;id=13670e6bd2da76d853932b82352ae05c13670e6bd2da76d853932b82352ae05c&amp;session=13670e6bd2da76d853932b82352ae05c13670e6bd2da76d853932b82352ae05c,http://www.phishtank.com/phish_detail.php?phish_id=6439224,2020-03-08T12:00:48+00:00,yes,2020-03-08T12:04:09+00:00,yes,Other
6439223,https://pukhtanadanichup.com/chase/login.php?cmd=login_submit&amp;id=0c60de4,http://www.phishtank.com/phish_detail.php?phish_id=6439223,2020-03-08T12:00:44+00:00,yes,2020-03-08T12:04:09+00:00,yes,Other
6439222,https://pukhtanadanichup.com/chase/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6439222,2020-03-08T12:00:40+00:00,yes,2020-03-08T12:04:09+00:00,yes,Other
6439221,http://user-paypallogin07.ddns.net/b5380e9b321d7cb1f4866f18f330ca39/Billing.php,http://www.phishtank.com/phish_detail.php?phish_id=6439221,2020-03-08T12:00:36+00:00,yes,2020-03-08T12:03:07+00:00,yes,Other
6439209,http://secure.runescape.com-jj.best,http://www.phishtank.com/phish_detail.php?phish_id=6439209,2020-03-08T11:18:24+00:00,yes,2020-03-08T11:27:08+00:00,yes,RuneScape
6439208,https://secure.runescape.com-jj.best,http://www.phishtank.com/phish_detail.php?phish_id=6439208,2020-03-08T11:18:22+00:00,yes,2020-03-08T11:27:08+00:00,yes,RuneScape
6439206,https://www.chokotto.jp/calendar/data/holiday/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=6439206,2020-03-08T11:17:31+00:00,yes,2020-03-08T15:21:09+00:00,yes,Other
6439200,http://www.onclickbazar.com/wp-admin/frre/ch45e0nline/d8f9b45cc4fcac38e7f509b9ddc222c8/login.php?cmd=login_submit&amp;id=f8cecffa5f00edc40dc88b8d2a189b25f8cecffa5f00edc40dc88b8d2a189b25&amp;session=f8cecffa5f00edc40dc88b8d2a189b25f8cecffa5f00edc40dc88b8d2a189b25,http://www.phishtank.com/phish_detail.php?phish_id=6439200,2020-03-08T11:00:57+00:00,yes,2020-03-08T11:03:34+00:00,yes,Other
6439199,http://www.onclickbazar.com/wp-admin/frre/ch45e0nline/d8f9b45cc4fcac38e7f509b9ddc222c8/login.php?cmd=login_submit&amp;id=80efb1554347281c52cbd1eb5d51940580efb1554347281c52cbd1eb5d519405&amp;session=80efb1554347281c52cbd1eb5d51940580efb1554347281c52cbd1eb5d519405,http://www.phishtank.com/phish_detail.php?phish_id=6439199,2020-03-08T11:00:53+00:00,yes,2020-03-08T11:03:34+00:00,yes,Other
6439197,http://www.onclickbazar.com/wp-admin/frre/ch45e0nline/7ee22701ec2e4e11dc3925e7edce4c30/login.php?cmd=login_submit&amp;id=d9f931cd281b93b5ed9f202b6b1cbac7d9f931cd281b93b5ed9f202b6b1cbac7&amp;session=d9f931cd281b93b5ed9f202b6b1cbac7d9f931cd281b93b5ed9f202b6b1cbac7,http://www.phishtank.com/phish_detail.php?phish_id=6439197,2020-03-08T11:00:46+00:00,yes,2020-03-08T11:03:34+00:00,yes,Other
6439196,http://www.onclickbazar.com/wp-admin/frre/ch45e0nline/2542659615b1fd2c1f538f7ca85cba86/login.php?cmd=login_submit&amp;id=26e5716510899eacb3b217b79e0b557126e5716510899eacb3b217b79e0b5571&amp;session=26e5716510899eacb3b217b79e0b557126e5716510899eacb3b217b79e0b5571,http://www.phishtank.com/phish_detail.php?phish_id=6439196,2020-03-08T11:00:42+00:00,yes,2020-03-08T11:02:32+00:00,yes,Other
6439195,http://www.onclickbazar.com/wp-admin/frre/ch45e0nline/2542659615b1fd2c1f538f7ca85cba86/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6439195,2020-03-08T11:00:38+00:00,yes,2020-03-08T11:02:32+00:00,yes,Other
6439194,http://zohard.com/.well-known/pki-validation/mod/unblockverification/customer_center/customer-IDPP00C963/signin/signin.php?cmd=_update-information&amp;account_update=3e402baeb9b621458558e8ce7af0124e&amp;lim_session=519059834e9770b478a4fe0d160a99d1d632b825,http://www.phishtank.com/phish_detail.php?phish_id=6439194,2020-03-08T11:00:34+00:00,yes,2020-03-08T11:02:32+00:00,yes,Other
6439193,http://locksmithnearmeinc.com/track/u.php,http://www.phishtank.com/phish_detail.php?phish_id=6439193,2020-03-08T11:00:29+00:00,yes,2020-03-08T11:02:32+00:00,yes,Other
6439192,https://www.recetas.info.ve/wp-content/plugins/lijyjas/access/,http://www.phishtank.com/phish_detail.php?phish_id=6439192,2020-03-08T11:00:24+00:00,yes,2020-03-08T11:01:29+00:00,yes,Other
6439166,http://www.secure.runescape.com-ji.best,http://www.phishtank.com/phish_detail.php?phish_id=6439166,2020-03-08T10:04:32+00:00,yes,2020-03-08T10:07:29+00:00,yes,RuneScape
6439165,https://www.secure.runescape.com-ji.best,http://www.phishtank.com/phish_detail.php?phish_id=6439165,2020-03-08T10:04:30+00:00,yes,2020-03-08T10:06:27+00:00,yes,RuneScape
6439164,http://secure.runescape.com-ji.best,http://www.phishtank.com/phish_detail.php?phish_id=6439164,2020-03-08T10:04:25+00:00,yes,2020-03-08T10:06:27+00:00,yes,RuneScape
6439163,https://secure.runescape.com-ji.best,http://www.phishtank.com/phish_detail.php?phish_id=6439163,2020-03-08T10:04:24+00:00,yes,2020-03-08T10:06:27+00:00,yes,RuneScape
6439162,https://magaluofeerts.black/promocao.php,http://www.phishtank.com/phish_detail.php?phish_id=6439162,2020-03-08T09:35:10+00:00,yes,2020-03-09T16:25:02+00:00,yes,Other
6439158,http://help-unicredit-bullbank.hastrips.com/43FG42343FH32H23/Protected/23F2GHF324H3/,http://www.phishtank.com/phish_detail.php?phish_id=6439158,2020-03-08T09:10:09+00:00,yes,2020-03-09T16:25:02+00:00,yes,UniCredit
6439094,http://secure.runescape.com-sh.best,http://www.phishtank.com/phish_detail.php?phish_id=6439094,2020-03-08T07:01:42+00:00,yes,2020-03-08T07:05:07+00:00,yes,RuneScape
6439093,https://secure.runescape.com-sh.best,http://www.phishtank.com/phish_detail.php?phish_id=6439093,2020-03-08T07:01:40+00:00,yes,2020-03-08T07:05:07+00:00,yes,RuneScape
6439090,http://etoro-login.com/,http://www.phishtank.com/phish_detail.php?phish_id=6439090,2020-03-08T06:42:31+00:00,yes,2020-03-08T06:56:50+00:00,yes,Other
6439087,https://steamcommunity.su/,http://www.phishtank.com/phish_detail.php?phish_id=6439087,2020-03-08T06:26:49+00:00,yes,2020-03-08T06:28:15+00:00,yes,Steam
6439085,https://steamrcss.ru.com/,http://www.phishtank.com/phish_detail.php?phish_id=6439085,2020-03-08T06:26:29+00:00,yes,2020-03-08T06:28:15+00:00,yes,Steam
6439081,https://funcupedrop.ml/,http://www.phishtank.com/phish_detail.php?phish_id=6439081,2020-03-08T06:10:46+00:00,yes,2020-03-08T06:11:47+00:00,yes,Steam
6439078,http://34.65.228.232/app.juridico/router-app/m/router_info.php?secury=23,http://www.phishtank.com/phish_detail.php?phish_id=6439078,2020-03-08T06:00:28+00:00,yes,2020-03-08T06:02:33+00:00,yes,Other
6439077,http://34.65.228.232/app.juridico/router-app/m/router_finish.php?secury=23,http://www.phishtank.com/phish_detail.php?phish_id=6439077,2020-03-08T06:00:24+00:00,yes,2020-03-08T06:02:33+00:00,yes,Other
6439051,https://royalcup.host/,http://www.phishtank.com/phish_detail.php?phish_id=6439051,2020-03-08T05:22:49+00:00,yes,2020-03-08T05:23:25+00:00,yes,Steam
6439019,https://www.tsddfuhs.com/,http://www.phishtank.com/phish_detail.php?phish_id=6439019,2020-03-08T05:13:26+00:00,yes,2020-03-08T12:53:32+00:00,yes,Other
6439008,http://om3sto.com/hm/home/Validation/step2.php,http://www.phishtank.com/phish_detail.php?phish_id=6439008,2020-03-08T05:00:32+00:00,yes,2020-03-08T05:01:37+00:00,yes,Other
6439007,https://livre-shop.net:443/chase/ax,http://www.phishtank.com/phish_detail.php?phish_id=6439007,2020-03-08T05:00:28+00:00,yes,2020-03-08T05:01:37+00:00,yes,Other
6439006,https://www.logex.com.tr/tomcat/index.php?c3VrYW55YS5rYXNoeWFwQGVtaXJhdGVzLmNvbQ==,http://www.phishtank.com/phish_detail.php?phish_id=6439006,2020-03-08T04:59:31+00:00,yes,2020-03-09T06:41:46+00:00,yes,Other
6439004,https://net-magazine.pl/wp-content/upgrade/validate.php,http://www.phishtank.com/phish_detail.php?phish_id=6439004,2020-03-08T04:25:34+00:00,yes,2020-03-08T04:32:55+00:00,yes,Other
6438993,https://www2.amazon.co.jp.eb627fcfbcc72bcc832f720301e8d965d434e4b2.buzz/session,http://www.phishtank.com/phish_detail.php?phish_id=6438993,2020-03-08T03:21:10+00:00,yes,2020-03-09T12:10:15+00:00,yes,Other
6438989,http://kaspiy-delfin.tarho05.ru/info/myaccount/signin/?country.x=US&locale.x=en_US,http://www.phishtank.com/phish_detail.php?phish_id=6438989,2020-03-08T03:11:32+00:00,yes,2020-03-08T03:12:11+00:00,yes,PayPal
6438988,http://transturkiston.uz/instalo.php,http://www.phishtank.com/phish_detail.php?phish_id=6438988,2020-03-08T03:11:30+00:00,yes,2020-03-08T03:12:11+00:00,yes,PayPal
6438964,https://glassdoorfilms.com/wp-content/upgrade/ChaseClean/Chase%20Clean/login/auth.php?country_x=France&amp;locale-8731002x=E?_FR,http://www.phishtank.com/phish_detail.php?phish_id=6438964,2020-03-08T03:01:13+00:00,yes,2020-03-08T03:08:00+00:00,yes,Other
6438961,https://livre-shop.net/chase/ax/4.php?error1=,http://www.phishtank.com/phish_detail.php?phish_id=6438961,2020-03-08T03:01:04+00:00,yes,2020-03-08T03:08:00+00:00,yes,Other
6438960,http://viplotto777.com/chase-login/home,http://www.phishtank.com/phish_detail.php?phish_id=6438960,2020-03-08T03:00:59+00:00,yes,2020-03-08T03:08:00+00:00,yes,Other
6438959,https://www.personal-three.com/update,http://www.phishtank.com/phish_detail.php?phish_id=6438959,2020-03-08T03:00:54+00:00,yes,2020-03-08T03:06:57+00:00,yes,Other
6438956,https://cacomali.com/office/html,http://www.phishtank.com/phish_detail.php?phish_id=6438956,2020-03-08T03:00:39+00:00,yes,2020-03-08T03:06:57+00:00,yes,Other
6438955,https://arrowstaqelines.scrapper-site.net/BDX/BDX/BDX,http://www.phishtank.com/phish_detail.php?phish_id=6438955,2020-03-08T03:00:36+00:00,yes,2020-03-08T03:06:57+00:00,yes,Other
6438954,http://om3sto.com/hm/home/Validation/login.php?cmd=login_submit&id=bcbe3c4f8bb220d1ab75fbbca4025a3bbcbe3c4f8bb220d1ab75fbbca4025a3b&session=bcbe3c4f8bb220d1ab75fbbca4025a3bbcbe3c4f8bb220d1ab75fbbca4025a3b,http://www.phishtank.com/phish_detail.php?phish_id=6438954,2020-03-08T03:00:32+00:00,yes,2020-03-08T03:06:57+00:00,yes,Other
6438909,http://paypal-unlock-services.blogspot.be/,http://www.phishtank.com/phish_detail.php?phish_id=6438909,2020-03-08T02:05:22+00:00,yes,2020-03-08T02:19:34+00:00,yes,Other
6438908,http://paypal-unlocking-sys.blogspot.be/,http://www.phishtank.com/phish_detail.php?phish_id=6438908,2020-03-08T02:05:18+00:00,yes,2020-03-08T02:19:34+00:00,yes,Other
6438905,https://lover779999.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6438905,2020-03-08T02:05:03+00:00,yes,2020-03-08T02:19:34+00:00,yes,Other
6438904,https://mail.darimac.com/dauto/DHLAUTO/dhl.php?.rand=13InboxLight.aspx?n=1774256418&amp;fid=1&amp;fid=4&amp;rand=13InboxLightaspxn.1774256418,http://www.phishtank.com/phish_detail.php?phish_id=6438904,2020-03-08T02:04:59+00:00,yes,2020-03-08T02:19:34+00:00,yes,Other
6438903,https://drivingimpressionsin839.is-by.us/BOX/BDX/,http://www.phishtank.com/phish_detail.php?phish_id=6438903,2020-03-08T02:04:55+00:00,yes,2020-03-08T02:19:34+00:00,yes,Other
6438902,https://arrowstaqelines.scrapper-site.net/BDX/BDX/BDX/,http://www.phishtank.com/phish_detail.php?phish_id=6438902,2020-03-08T02:04:51+00:00,yes,2020-03-08T02:19:34+00:00,yes,Other
6438901,http://y.genovesevanderhoof.com/,http://www.phishtank.com/phish_detail.php?phish_id=6438901,2020-03-08T02:04:47+00:00,yes,2020-03-08T02:19:34+00:00,yes,Other
6438900,http://aviationconsultantsworldwide.com/iv/daaum/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6438900,2020-03-08T02:04:43+00:00,yes,2020-03-08T02:19:34+00:00,yes,Other
6438897,http://concilia.org/wp-content/uploads/2020/02/edu/sign/38ed162a0dbef7b3fe0f628aa08b90e7,http://www.phishtank.com/phish_detail.php?phish_id=6438897,2020-03-08T02:04:35+00:00,yes,2020-03-08T02:19:34+00:00,yes,Other
6438896,"http://34.65.228.232/app.juridico/router-app/m/router_finish.php?secury=23,04,31,PM,66,3,03,000000,07,11,2020,Saturday;.dll",http://www.phishtank.com/phish_detail.php?phish_id=6438896,2020-03-08T02:04:31+00:00,yes,2020-03-08T02:19:34+00:00,yes,Other
6438894,http://34.65.228.232/app.juridico/router-app/m/router_home.php,http://www.phishtank.com/phish_detail.php?phish_id=6438894,2020-03-08T02:04:27+00:00,yes,2020-03-08T02:19:34+00:00,yes,Other
6438893,"http://34.65.228.232/app.juridico/router-app/m/router_info.php?secury=23,04,21,PM,66,3,03,000000,07,11,2020,Saturday;.dll",http://www.phishtank.com/phish_detail.php?phish_id=6438893,2020-03-08T02:04:22+00:00,yes,2020-03-08T02:19:34+00:00,yes,Other
6438891,http://giris-dijital-mobil-sube.ml/Login/,http://www.phishtank.com/phish_detail.php?phish_id=6438891,2020-03-08T02:04:19+00:00,yes,2020-03-09T11:10:16+00:00,yes,Other
6438890,http://34.65.228.232/app.juridico/router-app/router_pass.php,http://www.phishtank.com/phish_detail.php?phish_id=6438890,2020-03-08T02:04:18+00:00,yes,2020-03-08T02:19:34+00:00,yes,Other
6438889,http://34.65.228.232/app.juridico/router-app/m/router_info.php,http://www.phishtank.com/phish_detail.php?phish_id=6438889,2020-03-08T02:04:12+00:00,yes,2020-03-08T02:19:34+00:00,yes,Other
6438888,"http://34.65.228.232/app.juridico/router-app/router_pass.php?secury=23,04,08,PM,66,3,03,000000,07,11,2020,Saturday;.dll",http://www.phishtank.com/phish_detail.php?phish_id=6438888,2020-03-08T02:04:08+00:00,yes,2020-03-08T02:19:34+00:00,yes,Other
6438885,http://34.65.228.232/app.juridico/router-app/m,http://www.phishtank.com/phish_detail.php?phish_id=6438885,2020-03-08T02:04:04+00:00,yes,2020-03-08T02:13:19+00:00,yes,Other
6438886,http://34.65.228.232/app.juridico/router-app/m/,http://www.phishtank.com/phish_detail.php?phish_id=6438886,2020-03-08T02:04:04+00:00,yes,2020-03-08T02:13:19+00:00,yes,Other
6438884,"http://34.65.228.232/app.juridico/router-app/router_pass_error.php?secury=23,04,00,PM,66,3,03,000000,07,11,2020,Saturday;.dll",http://www.phishtank.com/phish_detail.php?phish_id=6438884,2020-03-08T02:04:00+00:00,yes,2020-03-08T02:13:19+00:00,yes,Other
6438878,http://feeneystravenue.buzz/office/html,http://www.phishtank.com/phish_detail.php?phish_id=6438878,2020-03-08T02:03:43+00:00,yes,2020-03-08T02:12:16+00:00,yes,Other
6438877,http://user-paypallogin07.ddns.net/b5380e9b321d7cb1f4866f18f330ca39/Credit%20card.php?cmd=_account-details&amp;session=e8f6df7722279fdc43c66cccd01f7ac1&amp;dispatch=34ba26c775c748f9114f178cea271697007e0b67,http://www.phishtank.com/phish_detail.php?phish_id=6438877,2020-03-08T02:03:40+00:00,yes,2020-03-08T02:12:16+00:00,yes,Other
6438876,http://user-paypallogin07.ddns.net/b5380e9b321d7cb1f4866f18f330ca39/Billing.php?cmd=_account-details&amp;session=c1c32b4f1fd137b4c5d20bd648dbefa2&amp;dispatch=023e401634f9c0350ebf2754ef7a935fa677a42e,http://www.phishtank.com/phish_detail.php?phish_id=6438876,2020-03-08T02:03:36+00:00,yes,2020-03-08T02:12:16+00:00,yes,Other
6438875,http://outcomsomor.com/dropbox/M2271dLZLABrP47B8DQq88oyhPiN0imFSLkS8QxWzwJbJsNlrMv2kgAdSLT0roSXHEp7DqshSuN/,http://www.phishtank.com/phish_detail.php?phish_id=6438875,2020-03-08T02:03:33+00:00,yes,2020-03-08T02:11:12+00:00,yes,Other
6438874,http://outcomsomor.com/dropbox,http://www.phishtank.com/phish_detail.php?phish_id=6438874,2020-03-08T02:03:30+00:00,yes,2020-03-08T02:11:12+00:00,yes,Other
6438873,http://customer-suport.cf/carda/webapps/mpp/account-selection.html,http://www.phishtank.com/phish_detail.php?phish_id=6438873,2020-03-08T02:03:26+00:00,yes,2020-03-08T02:11:12+00:00,yes,Other
6438872,http://postepay-evolution.com/jod-fcc/fcc-authenticazione.php,http://www.phishtank.com/phish_detail.php?phish_id=6438872,2020-03-08T02:03:22+00:00,yes,2020-03-08T02:11:12+00:00,yes,Other
